Jugador,Nacionalidad,Posicion,Edad,Dia_partido,Goles,Tiros Totales,xG,npxG,xAG,xAG,Acciones_que_crean_tiros,Pases_intentados,Pases_intentados,Pases_intentados,Pases_progresivos,Pases_progresivos,Regates_exitosos,Regates_exitosos,Pases_medios_completados,Pases_largos_completados,xAG,xAG,xA,Pases_en_ultimo_tercio,Pases_balon_vivo,Pases_balon_muerto,Pases_al_hueco,Pases_centros,Pases_completados,Pases_completados,Pases_completados,Pases_fuera_de_juego,Valla_no_vencida,Errores_defnsivos_ocasion_tiro,Toques_en_zona_ofensiva,Toques_en_area_rival,%_de_regates_exitosos,Veces_que_fue_barrido_regate,Acarreos_ultimo_tercio,Malos_controles,Perdida_balon,Pases_recibidos,Pases_progresivos_recibidos,Faltas_cometidas,Centros,Duelos_aereos_ganados,%_de_duelos_aereos_ganados,contract_date
Aleix Garcia,es ESP,CM,27-056,"Friday August 23, 2024",0,0,0.0,0.0,0.0,0.0,1,27,27,27,1,1,0,0,6,2,0.0,0.0,0.0,2,24,3,0,1,24,24,24,0,0,0,12,0,,0,1,0,0,22,0,0,1,0,,30.06.2029
Kaishu Sano,jp JPN,CM,24-015,"Tuesday January 14, 2025",0,2,0.1,0.1,0.0,0.0,0,51,51,51,5,5,1,1,16,3,0.0,0.0,0.0,2,50,1,0,0,41,41,41,0,1,0,10,1,100.0,0,1,0,0,37,2,0,0,2,50.0,30.06.2028
Maximilian Mittelstadt,de GER,CB,27-278,"Saturday December 21, 2024",0,1,0.0,0.0,0.7,0.7,10,84,84,84,5,5,1,1,21,5,0.7,0.7,0.5,5,78,6,0,15,63,63,63,0,2,0,32,2,50.0,1,5,2,0,74,9,0,15,1,50.0,30.06.2028
Kaishu Sano,jp JPN,CM,24-131,"Saturday May 10, 2025",0,2,0.1,0.1,0.0,0.0,0,44,44,44,3,3,1,1,14,1,0.0,0.0,0.0,4,42,2,0,2,35,35,35,0,2,0,14,2,25.0,1,3,2,0,33,1,1,2,3,60.0,30.06.2028
David Raum,de GER,LB,26-124,"Saturday August 24, 2024",0,1,0.0,0.0,0.4,0.4,6,78,78,78,8,8,1,1,23,8,0.4,0.4,0.5,5,63,15,1,7,60,60,60,0,1,0,16,2,33.3,1,1,1,0,56,7,0,7,0,0.0,30.06.2027
David Raum,de GER,LB,26-153,"Sunday September 22, 2024",0,1,0.0,0.0,0.3,0.3,3,79,79,79,1,1,0,0,16,2,0.3,0.3,0.3,3,68,11,0,6,62,62,62,0,2,0,22,3,,0,1,0,1,59,12,0,6,1,25.0,30.06.2027
Nadiem Amiri,de GER,CM,27-344,"Saturday October 5, 2024",0,1,0.0,0.0,0.7,0.7,2,45,45,45,3,3,0,0,14,2,0.7,0.7,0.2,4,41,4,1,2,35,35,35,0,1,0,4,0,0.0,2,0,1,1,41,0,0,2,1,50.0,30.06.2028
Kaishu Sano,jp JPN,"DM,CM",23-357,"Saturday December 21, 2024",0,2,0.1,0.1,0.0,0.0,2,21,21,21,1,1,2,2,2,0,0.0,0.0,0.0,1,20,0,0,0,11,11,11,1,5,0,5,0,66.7,1,1,3,0,14,0,1,0,2,50.0,30.06.2028
Nadiem Amiri,de GER,CM,28-055,"Saturday December 21, 2024",0,0,0.0,0.0,0.0,0.0,0,9,9,9,1,1,0,0,3,0,0.0,0.0,0.0,0,9,0,0,0,5,5,5,0,1,0,1,0,,0,0,0,0,5,0,1,0,0,,30.06.2028
Nadiem Amiri,de GER,CM,27-358,"Saturday October 19, 2024",0,0,0.0,0.0,0.2,0.2,8,86,86,86,11,11,2,2,23,7,0.2,0.2,0.6,12,72,14,1,5,68,68,68,0,1,0,32,0,33.3,4,2,3,2,72,7,1,5,0,0.0,30.06.2028
Lutsharel Geertruida,nl NED,RB,24-289,"Saturday May 3, 2025",0,0,0.0,0.0,0.0,0.0,0,6,6,6,2,2,0,0,5,0,0.0,0.0,0.0,1,5,1,0,0,6,6,6,0,0,0,1,0,,0,0,0,0,3,1,0,0,0,,30.06.2029
Kaishu Sano,jp JPN,"CM,CB",23-294,"Saturday October 19, 2024",0,1,0.0,0.0,0.0,0.0,3,55,55,55,8,8,2,2,22,2,0.0,0.0,0.0,11,55,0,0,1,41,41,41,0,0,0,14,1,66.7,1,2,0,1,36,1,0,1,3,37.5,30.06.2028
Kaishu Sano,jp JPN,CM,24-138,"Saturday May 17, 2025",0,0,0.0,0.0,0.0,0.0,0,31,31,31,3,3,1,1,5,2,0.0,0.0,0.0,3,31,0,0,0,20,20,20,0,0,0,8,1,100.0,0,2,0,0,15,0,0,0,1,14.3,30.06.2028
David Raum,de GER,WB,26-341,"Saturday March 29, 2025",0,0,0.0,0.0,0.2,0.2,6,66,66,66,4,4,0,0,18,5,0.2,0.2,0.2,5,49,16,0,14,40,40,40,1,3,1,39,7,0.0,2,0,2,0,42,7,0,14,0,0.0,30.06.2027
Aleix Garcia,es ESP,AM,27-120,"Saturday October 26, 2024",0,0,0.0,0.0,0.0,0.0,1,9,9,9,1,1,0,0,3,0,0.0,0.0,0.0,1,8,1,0,2,6,6,6,0,0,0,4,0,,0,0,0,0,7,0,0,2,0,0.0,30.06.2029
Aleix Garcia,es ESP,AM,27-148,"Saturday November 23, 2024",0,0,0.0,0.0,0.1,0.1,2,79,79,79,8,8,0,0,23,6,0.1,0.1,0.1,9,77,2,0,4,67,67,67,0,1,0,29,1,,0,3,1,1,70,10,0,4,1,100.0,30.06.2029
Aleix Garcia,es ESP,CM,27-288,"Saturday April 12, 2025",0,1,0.0,0.0,0.0,0.0,3,59,59,59,3,3,0,0,17,8,0.0,0.0,0.1,5,55,4,0,5,49,49,49,0,1,0,32,0,,0,1,2,0,53,4,0,5,0,,30.06.2029
Kaishu Sano,jp JPN,CM,23-280,"Saturday October 5, 2024",0,0,0.0,0.0,0.0,0.0,1,30,30,30,0,0,0,0,11,1,0.0,0.0,0.0,0,29,1,0,0,22,22,22,0,1,0,6,1,0.0,1,0,3,0,17,1,0,0,2,66.7,30.06.2028
Maximilian Mittelstadt,de GER,LB,27-257,"Saturday November 30, 2024",0,1,0.0,0.0,0.7,0.7,4,72,72,72,4,4,0,0,26,5,0.7,0.7,0.6,3,63,9,0,4,65,65,65,0,5,0,11,1,,0,0,1,0,57,3,1,4,2,100.0,30.06.2028
Kaishu Sano,jp JPN,CM,24-012,"Saturday January 11, 2025",0,0,0.0,0.0,0.0,0.0,0,45,45,45,7,7,1,1,14,1,0.0,0.0,0.0,5,43,1,0,1,32,32,32,1,1,0,11,2,33.3,2,0,4,1,25,2,1,1,6,75.0,30.06.2028
Kaishu Sano,jp JPN,CM,23-315,"Saturday November 9, 2024",0,0,0.0,0.0,0.0,0.0,3,51,51,51,8,8,2,2,19,5,0.0,0.0,0.1,6,51,0,0,0,44,44,44,0,1,0,14,3,66.7,1,2,2,0,48,2,2,0,1,100.0,30.06.2028
Yan Couto,br BRA,RB,22-271,"Saturday March 1, 2025",0,1,0.0,0.0,0.0,0.0,2,87,87,87,5,5,0,0,31,3,0.0,0.0,0.0,2,70,16,0,2,72,72,72,1,9,0,11,0,0.0,3,3,0,0,66,7,3,2,0,0.0,30.06.2030
Kaishu Sano,jp JPN,CM,24-067,"Friday March 7, 2025",0,1,0.0,0.0,0.1,0.1,4,43,43,43,4,4,1,1,16,1,0.1,0.1,0.1,3,43,0,0,0,36,36,36,0,3,0,10,1,50.0,1,4,1,2,34,3,1,0,2,33.3,30.06.2028
Julian Ryerson,no NOR,WB,27-154,"Sunday April 20, 2025",0,1,0.0,0.0,0.0,0.0,1,17,17,17,1,1,4,4,3,0,0.0,0.0,0.0,0,17,0,0,2,13,13,13,0,0,0,7,1,100.0,0,0,0,0,13,4,2,2,0,,30.06.2028
Nadiem Amiri,de GER,CM,28-131,"Friday March 7, 2025",1,2,0.1,0.1,0.6,0.6,5,71,71,71,5,5,1,1,16,4,0.6,0.6,0.4,3,65,6,0,3,60,60,60,0,0,0,19,0,50.0,1,4,0,0,53,0,1,3,1,100.0,30.06.2028
Deniz Undav,de GER,FW,28-197,"Saturday February 1, 2025",0,0,0.0,0.0,0.1,0.1,0,4,4,4,0,0,0,0,2,0,0.1,0.1,0.0,0,4,0,0,0,4,4,4,0,0,0,5,2,,0,0,2,0,6,1,0,0,0,0.0,30.06.2027
Jamie Leweling,de GER,RM,23-341,"Saturday February 1, 2025",0,0,0.0,0.0,0.0,0.0,2,25,25,25,3,3,4,4,6,1,0.0,0.0,0.3,0,25,0,0,6,18,18,18,0,0,0,22,1,50.0,1,3,0,3,25,8,1,6,0,,30.06.2029
Lutsharel Geertruida,nl NED,CB,24-142,"Saturday December 7, 2024",0,0,0.0,0.0,0.0,0.0,1,55,55,55,3,3,0,0,29,4,0.0,0.0,0.0,3,44,11,0,0,50,50,50,0,1,0,2,0,,0,0,1,0,42,0,0,0,1,100.0,30.06.2029
Lutsharel Geertruida,nl NED,"RB,LB",24-107,"Saturday November 2, 2024",0,0,0.0,0.0,0.3,0.3,3,39,39,39,2,2,0,0,11,4,0.3,0.3,0.3,2,30,9,0,2,31,31,31,0,3,0,9,2,,0,0,0,0,23,3,1,2,0,,30.06.2029
Maximilian Mittelstadt,de GER,LB,27-320,"Saturday February 1, 2025",0,0,0.0,0.0,0.0,0.0,1,25,25,25,1,1,0,0,9,2,0.0,0.0,0.0,3,21,4,0,6,17,17,17,0,0,0,13,0,0.0,0,0,0,0,19,6,1,6,0,0.0,30.06.2028
Maximilian Mittelstadt,de GER,LB,27-194,"Saturday September 28, 2024",0,3,0.2,0.2,0.2,0.2,6,81,81,81,10,10,2,2,32,6,0.2,0.2,0.2,6,70,11,0,3,69,69,69,0,2,0,37,2,100.0,0,0,0,0,60,7,1,3,0,,30.06.2028
Deniz Undav,de GER,FW,28-232,"Saturday March 8, 2025",0,1,0.1,0.1,0.0,0.0,0,10,10,10,0,0,0,0,1,1,0.0,0.0,0.0,0,9,1,0,1,6,6,6,0,1,0,5,1,0.0,1,0,0,0,11,3,0,1,1,100.0,30.06.2027
Deniz Undav,de GER,"FW,RM",28-071,"Saturday September 28, 2024",1,3,0.2,0.2,0.0,0.0,1,10,10,10,0,0,0,0,2,0,0.0,0.0,0.0,0,10,0,0,1,4,4,4,0,0,0,6,2,,0,0,0,1,10,1,0,1,1,100.0,30.06.2027
Nadiem Amiri,de GER,CM,28-035,"Sunday December 1, 2024",0,3,0.2,0.2,0.3,0.3,7,69,69,69,6,6,0,0,21,8,0.3,0.3,0.8,6,54,15,1,13,44,44,44,0,0,0,35,5,0.0,2,0,1,1,39,3,1,13,0,0.0,30.06.2028
Finn Jeltsch,de GER,CB,18-276,"Saturday April 19, 2025",0,0,0.0,0.0,0.0,0.0,0,131,131,131,5,5,2,2,61,4,0.0,0.0,0.0,6,129,2,0,0,127,127,127,0,4,0,1,0,100.0,0,1,0,0,121,0,1,0,0,0.0,30.06.2030
Maximilian Mittelstadt,de GER,WB,28-060,"Saturday May 17, 2025",0,0,0.0,0.0,0.4,0.4,7,54,54,54,4,4,1,1,13,6,0.4,0.4,0.6,1,45,9,0,9,42,42,42,0,0,0,25,0,50.0,1,2,0,0,41,7,0,9,0,,30.06.2028
Finn Jeltsch,de GER,CB,18-282,"Friday April 25, 2025",0,1,0.0,0.0,0.0,0.0,1,108,108,108,9,9,0,0,43,0,0.0,0.0,0.2,5,106,2,1,1,103,103,103,0,2,0,9,0,,0,5,1,0,100,0,0,1,0,0.0,30.06.2030
Maximilian Mittelstadt,de GER,LB,28-038,"Friday April 25, 2025",0,1,0.0,0.0,0.1,0.1,6,84,84,84,16,16,1,1,32,1,0.1,0.1,0.6,14,79,5,0,5,78,78,78,0,5,0,24,1,100.0,0,2,2,0,72,7,1,5,3,100.0,30.06.2028
Julian Ryerson,no NOR,LB,26-358,"Saturday November 9, 2024",0,0,0.0,0.0,0.0,0.0,0,34,34,34,0,0,0,0,7,1,0.0,0.0,0.0,2,29,5,0,1,30,30,30,0,1,0,8,1,0.0,1,0,1,0,21,1,1,1,0,0.0,30.06.2028
Jamie Leweling,de GER,"RM,RB",24-010,"Saturday March 8, 2025",1,1,0.1,0.1,0.1,0.1,1,28,28,28,2,2,0,0,3,0,0.1,0.1,0.2,0,28,0,0,1,21,21,21,0,2,0,19,3,,0,0,4,2,24,7,3,1,0,,30.06.2029
Maximilian Mittelstadt,de GER,LB,27-355,"Saturday March 8, 2025",0,0,0.0,0.0,0.0,0.0,0,69,69,69,4,4,0,0,22,4,0.0,0.0,0.0,4,55,14,0,2,54,54,54,0,10,0,15,1,0.0,2,0,1,0,49,5,1,2,0,,30.06.2028
Maximilian Mittelstadt,de GER,LB,28-032,"Saturday April 19, 2025",0,3,0.1,0.1,0.1,0.1,3,131,131,131,7,7,1,1,42,5,0.1,0.1,0.2,8,125,6,0,8,118,118,118,0,1,0,29,1,50.0,1,6,0,0,120,7,0,8,1,100.0,30.06.2028
Julian Ryerson,no NOR,RB,27-076,"Saturday February 1, 2025",0,3,0.1,0.1,0.5,0.5,5,79,79,79,8,8,2,2,39,9,0.5,0.5,0.5,10,60,19,0,9,69,69,69,0,2,0,32,0,40.0,3,5,2,1,60,8,2,9,0,,30.06.2028
Julian Ryerson,no NOR,"LB,RB",27-069,"Saturday January 25, 2025",0,0,0.0,0.0,0.0,0.0,1,54,54,54,5,5,2,2,22,1,0.0,0.0,0.1,2,42,11,0,2,42,42,42,1,4,0,16,0,50.0,0,0,2,0,40,0,1,2,0,0.0,30.06.2028
Deniz Undav,de GER,AM,28-274,"Saturday April 19, 2025",1,1,0.1,0.1,0.1,0.1,3,30,30,30,4,4,0,0,9,1,0.1,0.1,0.1,1,28,2,0,1,25,25,25,0,0,0,20,5,,0,1,2,0,30,3,1,1,3,60.0,30.06.2027
Nadiem Amiri,de GER,CM,28-181,"Saturday April 26, 2025",0,2,0.1,0.1,0.0,0.0,2,62,62,62,7,7,1,1,21,7,0.0,0.0,0.0,7,54,8,0,6,52,52,52,0,0,0,17,0,100.0,0,2,0,2,48,0,5,6,0,,30.06.2028
Kaishu Sano,jp JPN,CM,24-117,"Saturday April 26, 2025",0,0,0.0,0.0,0.2,0.2,3,24,24,24,2,2,1,1,9,0,0.2,0.2,0.1,1,24,0,0,0,19,19,19,0,1,0,7,1,100.0,0,1,0,1,16,0,0,0,1,25.0,30.06.2028
Deniz Undav,de GER,AM,28-092,"Saturday October 19, 2024",0,1,0.2,0.2,0.1,0.1,3,14,14,14,4,4,1,1,3,2,0.1,0.1,0.0,2,14,0,0,0,12,12,12,0,0,0,9,2,100.0,0,1,3,0,14,2,2,0,0,0.0,30.06.2027
Aleix Garcia,es ESP,"CM,DM",27-162,"Saturday December 7, 2024",0,2,0.1,0.1,0.1,0.1,2,95,95,95,9,9,0,0,41,10,0.1,0.1,0.3,7,89,6,1,2,93,93,93,0,2,0,20,2,,0,2,1,0,85,2,0,2,0,,30.06.2029
Yan Couto,br BRA,WB,22-321,"Sunday April 20, 2025",0,1,0.1,0.1,0.0,0.0,2,26,26,26,3,3,0,0,8,0,0.0,0.0,0.2,0,22,4,0,3,19,19,19,0,2,0,23,2,0.0,2,1,0,2,22,4,0,3,0,,30.06.2030
Julian Ryerson,no NOR,LB,26-315,"Friday September 27, 2024",0,1,0.0,0.0,0.1,0.1,3,37,37,37,3,3,1,1,13,2,0.1,0.1,0.1,3,33,4,0,1,36,36,36,0,1,0,21,3,33.3,2,4,5,1,35,4,1,1,0,0.0,30.06.2028
Nadiem Amiri,de GER,CM,28-042,"Sunday December 8, 2024",0,1,0.0,0.0,0.2,0.2,4,80,80,80,9,9,3,3,27,11,0.2,0.2,0.6,12,70,10,3,5,63,63,63,0,1,0,24,0,100.0,0,2,0,0,54,0,0,5,2,66.7,30.06.2028
Kaishu Sano,jp JPN,CM,23-344,"Sunday December 8, 2024",0,0,0.0,0.0,0.0,0.0,2,45,45,45,4,4,0,0,14,3,0.0,0.0,0.1,3,45,0,0,0,37,37,37,0,1,0,11,0,,0,1,1,2,31,0,2,0,3,75.0,30.06.2028
Aleix Garcia,es ESP,WB,27-134,"Saturday November 9, 2024",0,0,0.0,0.0,0.0,0.0,0,3,3,3,0,0,0,0,0,0,0.0,0.0,0.0,0,3,0,0,0,2,2,2,0,0,0,1,0,,0,0,0,0,3,1,0,0,0,0.0,30.06.2029
Nadiem Amiri,de GER,CM,28-007,"Sunday November 3, 2024",0,1,0.0,0.0,0.0,0.0,0,39,39,39,3,3,0,0,13,2,0.0,0.0,0.0,2,33,5,0,4,26,26,26,1,2,0,11,1,0.0,2,0,1,0,31,2,1,4,1,100.0,30.06.2028
Yan Couto,br BRA,LM,22-243,"Saturday February 1, 2025",0,0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,,30.06.2030
Jamie Leweling,de GER,AM,23-334,"Saturday January 25, 2025",0,1,0.0,0.0,0.1,0.1,1,7,7,7,2,2,0,0,1,0,0.1,0.1,0.0,0,7,0,0,1,3,3,3,0,0,0,5,2,0.0,1,2,0,2,10,3,1,1,0,,30.06.2029
Deniz Undav,de GER,FW,28-190,"Saturday January 25, 2025",0,3,0.6,0.6,0.1,0.1,2,22,22,22,4,4,0,0,5,1,0.1,0.1,0.2,2,20,1,1,0,16,16,16,1,2,0,12,7,0.0,1,0,4,2,22,5,0,0,1,50.0,30.06.2027
Aleix Garcia,es ESP,CM,27-253,"Saturday March 8, 2025",0,2,0.2,0.2,0.9,0.9,6,124,124,124,17,17,0,0,50,9,0.9,0.9,0.7,10,111,12,0,12,109,109,109,1,1,0,49,0,,0,7,0,0,108,5,0,12,0,,30.06.2029
Kaishu Sano,jp JPN,CM,23-238,"Saturday August 24, 2024",0,1,0.0,0.0,0.0,0.0,0,18,18,18,1,1,0,0,6,4,0.0,0.0,0.0,4,18,0,0,0,15,15,15,0,2,0,7,1,,0,0,2,1,18,1,0,0,1,25.0,30.06.2028
Yan Couto,br BRA,RB,22-264,"Saturday February 22, 2025",0,0,0.0,0.0,0.0,0.0,2,15,15,15,3,3,0,0,6,2,0.0,0.0,0.0,2,15,0,0,1,14,14,14,0,0,0,2,0,,0,0,0,0,13,0,0,1,0,,30.06.2030
Lutsharel Geertruida,nl NED,RB,24-303,"Saturday May 17, 2025",0,0,0.0,0.0,0.0,0.0,1,65,65,65,4,4,1,1,21,2,0.0,0.0,0.0,5,53,11,0,0,52,52,52,1,3,0,13,1,100.0,0,0,0,0,44,0,0,0,1,100.0,30.06.2029
Maximilian Mittelstadt,de GER,LB,27-313,"Saturday January 25, 2025",0,0,0.0,0.0,0.0,0.0,0,53,53,53,4,4,0,0,11,5,0.0,0.0,0.1,6,44,8,0,5,42,42,42,1,1,0,16,0,,0,0,1,2,37,4,0,5,0,,30.06.2028
Kaishu Sano,jp JPN,CM,24-026,"Saturday January 25, 2025",0,0,0.0,0.0,0.1,0.1,2,34,34,34,4,4,1,1,10,1,0.1,0.1,0.0,3,34,0,0,0,25,25,25,0,2,0,10,0,100.0,0,0,1,0,20,0,1,0,3,75.0,30.06.2028
Kaishu Sano,jp JPN,CM,24-061,"Saturday March 1, 2025",0,2,0.2,0.2,0.1,0.1,2,52,52,52,8,8,1,1,11,1,0.1,0.1,0.1,2,51,0,0,0,40,40,40,1,1,0,20,4,100.0,0,1,0,1,37,3,0,0,5,83.3,30.06.2028
Nadiem Amiri,de GER,CM,28-090,"Saturday January 25, 2025",0,2,0.3,0.3,0.8,0.8,7,44,44,44,10,10,2,2,13,6,0.8,0.8,0.5,6,33,11,1,5,32,32,32,0,0,0,22,2,50.0,2,1,2,1,27,3,1,5,0,,30.06.2028
Kaishu Sano,jp JPN,CM,23-337,"Sunday December 1, 2024",0,1,0.1,0.1,0.0,0.0,2,38,38,38,6,6,2,2,16,4,0.0,0.0,0.1,6,38,0,0,0,35,35,35,0,1,0,8,1,100.0,0,1,0,2,27,0,0,0,1,25.0,30.06.2028
Nadiem Amiri,de GER,CM,28-125,"Saturday March 1, 2025",1,3,0.4,0.4,0.1,0.1,9,79,79,79,10,10,2,2,23,6,0.1,0.1,0.3,10,71,7,0,3,68,68,68,1,1,0,22,2,66.7,1,5,3,0,65,3,3,3,2,100.0,30.06.2028
Deniz Undav,de GER,AM,28-302,"Saturday May 17, 2025",1,5,1.2,1.2,0.5,0.5,3,22,22,22,1,1,1,1,3,1,0.5,0.5,0.3,1,18,3,0,1,17,17,17,1,1,0,14,8,100.0,0,0,0,0,19,8,0,1,1,50.0,30.06.2027
Julian Ryerson,no NOR,WB,27-160,"Saturday April 26, 2025",0,2,0.1,0.1,0.1,0.1,1,39,39,39,1,1,0,0,12,1,0.1,0.1,0.1,0,36,3,0,5,29,29,29,0,2,0,22,3,0.0,1,2,1,0,30,3,1,5,0,,30.06.2028
Kaishu Sano,jp JPN,CM,23-309,"Sunday November 3, 2024",0,1,0.0,0.0,0.0,0.0,2,32,32,32,2,2,0,0,11,1,0.0,0.0,0.0,3,32,0,0,0,26,26,26,0,1,0,4,1,,0,0,1,0,23,0,0,0,2,100.0,30.06.2028
Jamie Leweling,de GER,LW,23-236,"Saturday October 19, 2024",0,0,0.0,0.0,0.2,0.2,1,13,13,13,2,2,3,3,7,1,0.2,0.2,0.2,1,12,0,0,1,9,9,9,1,1,0,7,1,60.0,2,2,1,1,10,1,2,1,1,100.0,30.06.2029
Lutsharel Geertruida,nl NED,CB,24-226,"Saturday March 1, 2025",0,0,0.0,0.0,0.0,0.0,1,36,36,36,4,4,1,1,11,2,0.0,0.0,0.0,7,35,1,0,0,31,31,31,0,3,0,3,0,100.0,0,1,0,0,32,2,0,0,0,,30.06.2029
Yan Couto,br BRA,WB,22-327,"Saturday April 26, 2025",0,0,0.0,0.0,0.0,0.0,1,8,8,8,2,2,1,1,4,1,0.0,0.0,0.0,0,7,1,0,0,6,6,6,0,0,0,5,0,100.0,0,1,1,0,5,2,0,0,0,,30.06.2030
David Raum,de GER,WB,26-313,"Saturday March 1, 2025",0,0,0.0,0.0,0.2,0.2,5,73,73,73,4,4,0,0,25,4,0.2,0.2,0.2,5,51,22,0,11,51,51,51,0,2,0,21,2,0.0,1,0,1,1,39,3,0,11,2,66.7,30.06.2027
Jamie Leweling,de GER,AM,24-080,"Saturday May 17, 2025",0,1,0.0,0.0,0.2,0.2,3,13,13,13,1,1,2,2,4,0,0.2,0.2,0.3,0,13,0,0,2,9,9,9,0,0,0,8,1,66.7,1,3,1,3,18,2,0,2,1,100.0,30.06.2029
David Raum,de GER,LB,27-025,"Saturday May 17, 2025",0,0,0.0,0.0,0.0,0.0,1,58,58,58,4,4,1,1,12,2,0.0,0.0,0.0,7,49,8,0,9,42,42,42,1,4,0,18,1,100.0,0,3,1,0,45,4,2,9,1,100.0,30.06.2027
David Raum,de GER,"WB,LB",26-307,"Sunday February 23, 2025",0,0,0.0,0.0,0.3,0.3,3,62,62,62,6,6,1,1,27,5,0.3,0.3,0.5,5,40,22,0,14,45,45,45,0,0,0,30,1,20.0,3,1,0,0,38,10,4,14,0,0.0,30.06.2027
Jamie Leweling,de GER,"LW,LM,RM",23-215,"Saturday September 28, 2024",0,1,0.0,0.0,0.1,0.1,3,39,39,39,4,4,3,3,12,2,0.1,0.1,0.2,2,36,2,0,3,27,27,27,1,0,0,27,3,50.0,3,1,4,1,44,11,1,3,0,,30.06.2029
Finn Jeltsch,de GER,CB,18-226,"Friday February 28, 2025",0,0,0.0,0.0,0.0,0.0,0,68,68,68,3,3,0,0,29,4,0.0,0.0,0.0,5,65,3,0,0,63,63,63,0,2,1,2,0,,0,1,0,0,54,1,1,0,0,,30.06.2030
Yan Couto,br BRA,RB,22-159,"Saturday November 9, 2024",0,0,0.0,0.0,0.0,0.0,0,18,18,18,0,0,0,0,5,1,0.0,0.0,0.0,0,15,3,0,0,13,13,13,0,2,0,2,0,,0,0,1,0,11,1,1,0,0,,30.06.2030
David Raum,de GER,LB,26-278,"Saturday January 25, 2025",1,1,0.1,0.1,0.0,0.0,0,64,64,64,2,2,1,1,14,3,0.0,0.0,0.0,2,50,14,0,14,44,44,44,0,2,0,42,2,100.0,0,0,1,1,46,12,3,14,1,50.0,30.06.2027
Deniz Undav,de GER,"FW,LW",28-105,"Friday November 1, 2024",0,1,0.1,0.1,0.0,0.0,1,29,29,29,3,3,1,1,3,3,0.0,0.0,0.1,1,29,0,0,0,19,19,19,0,1,0,12,3,100.0,0,0,2,1,26,6,2,0,1,33.3,30.06.2027
Jamie Leweling,de GER,RB,24-058,"Friday April 25, 2025",0,0,0.0,0.0,0.0,0.0,1,12,12,12,0,0,1,1,2,0,0.0,0.0,0.0,1,12,0,0,2,9,9,9,0,1,0,9,1,33.3,1,1,0,1,12,3,0,2,0,,30.06.2029
Lutsharel Geertruida,nl NED,CB,24-282,"Saturday April 26, 2025",0,0,0.0,0.0,0.0,0.0,0,65,65,65,4,4,0,0,31,3,0.0,0.0,0.0,5,63,2,0,0,64,64,64,0,3,0,7,0,0.0,1,3,2,0,56,1,0,0,0,0.0,30.06.2029
Maximilian Mittelstadt,de GER,LB,28-054,"Sunday May 11, 2025",0,1,0.0,0.0,0.2,0.2,6,109,109,109,12,12,1,1,29,1,0.2,0.2,0.3,8,102,7,0,5,97,97,97,0,0,0,38,3,100.0,0,8,0,0,89,8,0,5,0,0.0,30.06.2028
Maximilian Mittelstadt,de GER,LB,27-347,"Friday February 28, 2025",0,0,0.0,0.0,0.0,0.0,2,46,46,46,3,3,2,2,18,1,0.0,0.0,0.0,4,38,8,0,6,38,38,38,0,2,0,16,1,66.7,1,1,2,0,31,4,1,6,0,0.0,30.06.2028
Deniz Undav,de GER,FW,28-043,"Saturday August 31, 2024",0,7,0.5,0.5,0.4,0.4,6,29,29,29,7,7,1,1,10,1,0.4,0.4,0.2,2,27,2,0,0,20,20,20,0,0,0,24,7,50.0,1,0,0,7,33,7,0,0,2,100.0,30.06.2027
Finn Jeltsch,de GER,CB,18-304,"Saturday May 17, 2025",0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,30.06.2030
Jamie Leweling,de GER,RM,23-249,"Friday November 1, 2024",0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0,1,1,0,1,0,0,0,0,,30.06.2029
Nadiem Amiri,de GER,CM,27-364,"Friday October 25, 2024",0,6,0.2,0.2,0.8,0.8,9,68,68,68,10,10,1,1,21,9,0.8,0.8,0.8,6,55,12,0,8,53,53,53,1,2,0,26,5,50.0,1,0,2,1,52,5,4,8,0,0.0,30.06.2028
Jamie Leweling,de GER,"RW,LW",23-187,"Saturday August 31, 2024",1,3,0.2,0.2,0.0,0.0,0,16,16,16,1,1,1,1,2,1,0.0,0.0,0.0,1,15,1,0,2,7,7,7,0,1,0,12,5,100.0,0,0,1,3,17,7,0,2,0,,30.06.2029
Aleix Garcia,es ESP,CM,27-086,"Sunday September 22, 2024",0,1,0.0,0.0,1.0,1.0,5,85,85,85,6,6,0,0,26,4,1.0,1.0,0.7,8,80,5,0,4,79,79,79,0,1,0,32,1,,0,2,0,0,80,3,1,4,0,,30.06.2029
Kaishu Sano,jp JPN,CM,23-300,"Friday October 25, 2024",0,1,0.0,0.0,0.1,0.1,3,37,37,37,6,6,1,1,13,2,0.1,0.1,0.0,4,37,0,0,0,31,31,31,0,1,0,9,1,50.0,1,2,4,2,32,3,0,0,2,66.7,30.06.2028
